Enter The Cafe,"['Ice Cream & Frozen Yogurt', 'Coffee & Tea', 'Sandwiches']",San Francisco,94133.0,37.79756070000001,-122.41049479999998,4.5,111,$,6JAJar5YFil0gXnU-lHDHA
Turner's Kitchen,"['Sandwiches', 'Soup', 'Salad']",San Francisco,94110.0,37.763082,-122.424349,4.5,296,$,oxIccYsvTXBOxWvK9GdTsA
Mozzeria,"['Pizza', 'Italian']",San Francisco,94103.0,37.76489,-122.42488,4.5,732,$$,chZfJOs022rr8DufI4r3Uw
Mourad Restaurant,"['Moroccan', 'Venues & Event Spaces', 'Bars']",San Francisco,94105.0,37.78661,-122.4,4.0,959,$$$,6Wzy5p_0lLajjMhDIs0i1g
Caffe Macaroni,['Italian'],San Francisco,94133.0,37.79611970000001,-122.4043732,4.5,533,$$,j5vMS1_MuSm09STC8aHzYg
Kinara Fusion Kitchen,"['Pizza', 'Halal', 'Indian']",San Francisco,94109.0,37.7878105,-122.41375390000002,4.5,145,$$,tk4aeXH7VHhyfTDUaOafyQ
Crossroads Cafe,"['Coffee & Tea', 'Sandwiches', 'Community Service/Non-Profit']",San Francisco,94107.0,37.7831325,-122.3890356,4.0,958,$,t_89aTecX2_eFBUto_dCPw
Cracked & Battered,"['Breakfast & Brunch', 'American (Traditional)']",San Francisco,94107.0,37.76266,-122.39719,4.5,377,$$,O1sRAas2IZQKYVSNZeBagQ
Gamine,"['French', 'Burgers']",San Francisco,94123.0,37.79687970000001,-122.4359489,4.0,885,$$,RM1ioN-76NzXDbfv63GhTQ
La Fromagerie,"['Salad', 'Cheese Shops', 'Sandwiches']",San Francisco,94104.0,37.7905110535375,-122.402407899499,4.5,209,$$,5nCCitxHCg-lhvMowbrs_A
Square Pie Guys,['Pizza'],San Francisco,94103.0,37.779479,-122.4103136,5.0,47,NAN,iyo3pjuRb7mTpaDwXnAzuQ
"La Boulangerie de San Francisco, Pine","['Bakeries', 'Coffee & Tea', 'Breakfast & Brunch']",San Francisco,94115.0,37.78762,-122.43403,4.5,742,$,tQE4SPlX9ZlFSbF4JPU4pg
Nara,"['Japanese', 'Sushi Bars', 'Soup']",San Francisco,94109.0,37.79083,-122.42097,4.5,163,$$,YZrl7W2dewBb-T7e-BxAkQ
SeÃÂ±or Sisig,"['Filipino', 'Food Trucks', 'Asian Fusion']",San Francisco,94104.0,37.79059,-122.40306,4.0,1508,$$,ma-IFK7XaRdVwA9lxNyMXA
Parker Potrero,['American (New)'],San Francisco,94107.0,37.7624675556919,-122.396356112699,4.5,150,$$,L3zFz3_9siDXcISk9MoGbg
ÃÂ Tutto Qua,"['Italian', 'Seafood', 'Pizza']",San Francisco,94133.0,37.7977599,-122.40625,4.0,2102,$$,F6SOy6-3tP4i-ipACZUS0g
Taylor Street Coffee Shop,"['Burgers', 'Sandwiches', 'Coffee & Tea']",San Francisco,94102.0,37.7856803,-122.4114826,4.0,1143,$$,lvoKIKQ8zD4ZvcbUmImrQg
Franchino,['Italian'],San Francisco,94133.0,37.79833,-122.40757,4.0,1084,$$,kgKMZc97EdDaq77dtTqqNQ
Capo's Chicago Pizza,"['Italian', 'Pizza', 'Whiskey Bars']",San Francisco,94133.0,37.7985156,-122.4084149,4.5,755,$$,OEBWAAJ3FmcseeP1oNwzBQ
RM 212,"['Tapas Bars', 'Lounges', 'Asian Fusion']",San Francisco,94111.0,37.7937299,-122.40437,4.5,363,$$,QFvxywOAEhc0ddTj0nY8CQ
Ly's Vietnamese Cuisine,['Vietnamese'],San Francisco,94123.0,37.80029,-122.43063,4.5,410,$$,t6TROjhvQzXJEhjI_nm08g
Elephant Sushi,['Sushi Bars'],San Francisco,94109.0,37.78629,-122.41499,4.5,256,$$,eQtJR9FsTl6v-EnzVeHDcg
Birba,"['Wine Bars', 'American (New)']",San Francisco,94102.0,37.77787,-122.42421000000002,4.5,109,$$,hmxVC4sJ8-mv2_Gw38fxXg
Kuma Sushi + Sake,"['Sushi Bars', 'Japanese']",San Francisco,94109.0,37.7866996515778,-122.419766782189,4.5,321,$$,2V36BGuNFyrnzYIdsvsehw
Plow,"['Breakfast & Brunch', 'American (New)']",San Francisco,94107.0,37.762537673684,-122.39535099571998,4.0,2460,$$,A0AziPST4T6k-V3neWFRNA
Grandma's Deli & Cafe,"['Sandwiches', 'Juice Bars & Smoothies', 'Breakfast & Brunch']",San Francisco,94103.0,37.7733555632474,-122.41795566281601,4.5,146,$,E6wgv3ieF_mR3AM5FhNyCw
Beanstalk Cafe,"['Coffee & Tea', 'Cafes']",San Francisco,94108.0,37.7901517599821,-122.409288436174,4.0,817,$,O0iAR6OBHXqFtK4nKO9g2Q
Wooden Spoon,['Breakfast & Brunch'],San Francisco,94114.0,37.766618275893705,-122.430262778253,4.5,261,$$,UYNswbdsQ5OvwnyY9esxCw
Fino Ristorante & Bar,"['Italian', 'Desserts', 'Pizza']",San Francisco,94109.0,37.7879880715968,-122.41228708298901,4.0,1121,$$,rj3zIk7t9ySGMxVGGTA8gg
Bread Srsly,"['Bakeries', 'Gluten-Free']",San Francisco,94103.0,37.77310180664061,-122.411277770996,4.5,59,$$,EaSlrHliTxmYKh4hHNPZnA
Poc-Chuc,"['Latin American', 'Mexican', 'Bars']",San Francisco,94103.0,37.765643,-122.417139,4.5,521,$$,5_ZPjPKZhPYXwGNCaMpxFg
Espetus Brazilian Steak House,"['Steakhouses', 'Latin American', 'Brazilian']",San Francisco,94102.0,37.7733327504928,-122.42213166749399,4.0,3318,$$$,ciEDsTWhajcdL3KuJqBRlw
Tony's Pizza Napoletana,"['Pizza', 'Italian', 'Cocktail Bars']",San Francisco,94133.0,37.80033153776621,-122.409053979377,4.0,4719,$$,mSMZJj2pFvttWLpcDmgrEA
Mazarine Coffee,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']",San Francisco,94102.0,37.787579982406,-122.40405647238701,4.0,750,$$,asOdajhfMCSx_x60j4D42w
The Bird,"['Chicken Shop', 'Sandwiches']",San Francisco,94105.0,37.78724,-122.39995,4.0,1425,$,WOVHQYzSAdyXYOiYDTmujQ
Il Pollaio,"['Italian', 'Argentine']",San Francisco,94133.0,37.800039,-122.4098505,4.5,374,$$,66khyY7kxNKiW6x7anZj9g
The Pork Exchange,"['Asian Fusion', 'Breakfast & Brunch']",San Francisco,94109.0,37.7838537,-122.4195957,4.5,93,$,J-W-VDb25eUZckNnIMp2vQ
Farmhouse Kitchen Thai Cuisine,"['Thai', 'Comfort Food']",San Francisco,94110.0,37.7602179,-122.4110749,4.0,1980,$$,8kck3-K4zYKTJbJko0JlXQ
AmÃÂ©lie,"['Wine Bars', 'Lounges', 'French']",San Francisco,94109.0,37.7931200864529,-122.420906547632,4.0,1310,$$,OCk8JFBaOw_p2EY6mi5iLQ
DragonEats,"['Vietnamese', 'Sandwiches']",San Francisco,94102.0,37.7784199,-122.42292,4.5,356,$,ziWibyZYvqtrbc7f9v2iPg
Tanguito,"['Argentine', 'Burgers', 'Empanadas']",San Francisco,94133.0,37.807614,-122.417203,4.0,577,$,AdupguljIIejtEOnExddkQ
Fayala,"['Mediterranean', 'French', 'Italian']",San Francisco,94105.0,37.78914,-122.3943,4.5,246,$,Ke7IOhlPnWYbdfGgXp78MA
Roka Akor - San Francisco,"['Steakhouses', 'Japanese', 'Cocktail Bars']",San Francisco,94133.0,37.7965391394848,-122.403850511802,4.0,1212,$$$$,qKVwVCJ_5D0iOxJYE9wSJw
Swan Oyster Depot,['Seafood'],San Francisco,94109.0,37.790939,-122.420796,4.0,2661,$$,eI0DpD2Xx8hFlk7eAdFCqQ
Good Mong Kok Bakery,"['Bakeries', 'Dim Sum', 'Cantonese']",San Francisco,94108.0,37.7954584839809,-122.40835836501199,4.0,2453,$,-sg6DqQNGyTMt0MHoY7diQ
Mama's On Washington Square,['Breakfast & Brunch'],San Francisco,94133.0,37.801606,-122.409599,4.0,4125,$$,MvAo0hj9FXOeNL5PwBZ0fQ
Lunchpad,"['Sandwiches', 'Comfort Food', 'Breakfast & Brunch']",San Francisco,94102.0,37.77642289399649,-122.425947971642,4.5,283,$$,9SsgoIxiQ7PHOfuG9P8QjQ
PlÃÂ¤j Scandinavian Restaurant & Bar,"['Scandinavian', 'Bars']",San Francisco,94102.0,37.7787285,-122.4222183,4.0,649,$$$,feufnVt4k_t2eJakDU1bAw
Stonemill Matcha,['Cafes'],San Francisco,94110.0,37.76401,-122.4215,4.0,645,$$,LV9GJW3NCHgMRbnWo_5xgw
Fat Angel,"['Bars', 'Gastropubs']",San Francisco,94115.0,37.783385291338,-122.433185588489,4.0,814,$$,W0mlelgnkSPU3ELhyzkXHA
Keiko ÃÂ  Nob Hill,"['Japanese', 'French', 'American (New)']",San Francisco,94109.0,37.793101,-122.414217,4.5,397,$$$$,6ZNlnA733Rv0I9Mq5_yO0A
Ada's Cafe- SF,"['Cafes', 'Breakfast & Brunch', 'Sandwiches']",San Francisco,94105.0,37.787875,-122.3914574,4.5,84,$$,wkweUaEcC5B9Rav5j5qTtg
Akira Japanese Restaurant,"['Japanese', 'Sushi Bars']",San Francisco,94109.0,37.7883057571854,-122.424391528591,4.5,312,$$,WtA7XYzBFhZ5LPbSihEWkw
Palmyra,"['Mediterranean', 'Middle Eastern', 'Syrian']",San Francisco,94117.0,37.771851,-122.433937,4.0,831,$,ZD5-5Gu44WrcsYtw7qMgiw
Kiss Seafood,"['Japanese', 'Sushi Bars', 'Seafood']",San Francisco,94115.0,37.7868853571262,-122.42821005886101,4.0,539,$$$$,USbpXRK2pFey0V24QcgXsQ
Philz Coffee,"['Coffee & Tea', 'Bakeries', 'Breakfast & Brunch']",San Francisco,94111.0,37.7943859062427,-122.39535972476,4.5,346,$,r-L3a4mKLPkCkGf9Askx0g
Yo Yo's,['Japanese'],San Francisco,94111.0,37.79770254397471,-122.40123547853901,4.0,518,$,JPL5OqxmoKGWXZxVSlYkag
Sushi Time,"['Japanese', 'Sushi Bars']",San Francisco,94114.0,37.76455,-122.43206,4.0,706,$$,OzFb5aZuA3RGV_YZlxorNg
SuppenkÃÂ¼che,['German'],San Francisco,94102.0,37.7762603759766,-122.426391601562,4.0,3078,$$,DGyoVB9PdI9_jw0CNi_OPg
Quince,"['French', 'Italian']",San Francisco,94133.0,37.7975,-122.40336,4.0,1430,$$$$,zFxD8QinHt69Bs7M2mgB-Q
Dumpling Time,"['Dim Sum', 'Asian Fusion']",San Francisco,94103.0,37.7697533,-122.4022546,4.0,1463,$$,VPXezwmTETrwitrzj9BZPA
Mymy,"['Breakfast & Brunch', 'American (New)', 'Coffee & Tea']",San Francisco,94109.0,37.7909400620458,-122.419269534168,4.0,1632,$$,VzlVF1yc_BboRwwqJcvkxg
Canela Bistro & Wine Bar,"['Spanish', 'Tapas Bars', 'Wine Bars']",San Francisco,94114.0,37.764878,-122.432438,4.0,610,$$,zK9-A4cIZwOUMpGBDz25DA
Cordon Bleu,"['Vietnamese', 'Asian Fusion']",San Francisco,94109.0,37.7907203,-122.4205111,4.0,1037,$,Di4kb-1tnjP5OKFuV8qbUA
Chai Bar By David Rio,"['Tea Rooms', 'Cafes']",San Francisco,94103.0,37.781819251714,-122.410724759102,4.5,418,$,9hkKmtG2BruWwrqltt0Klg
Trattoria Contadina,['Italian'],San Francisco,94133.0,37.80018,-122.41228,4.0,1306,$$,6e7gMgVJRQ5rtkIbTF6TLQ
MoMo CooK,"['Chinese', 'Indian', 'Food Trucks']",Fremont,94538.0,37.551327,-121.984367,4.5,116,$,qOKiXV4yxm40m3Ni9vsQlA
Harris' Restaurant,['Steakhouses'],San Francisco,94109.0,37.79508,-122.42287,4.0,1811,$$$$,FqYg7BcsryLFiUTknxpQpw
Sababa,"['Mediterranean', 'Middle Eastern', 'Greek']",San Francisco,94108.0,37.791183239135606,-122.404289804399,4.5,307,$$,_BDoTBI2YlyUaWFOXBEF8Q
Hinodeya Ramen Bar,['Ramen'],San Francisco,94115.0,37.786157463801395,-122.430057115853,4.0,910,$$,Fe-YjAdSRLqDC2H_pqPcSw
Dinosaurs,"['Vietnamese', 'Sandwiches']",San Francisco,94114.0,37.7644154700871,-122.431834858528,4.0,872,$,yC5ATYRQah7MjeTiRsGcvA
Truly Mediterranean,['Mediterranean'],San Francisco,94103.0,37.764755,-122.422263,4.0,1167,$,0QydZwQebF1b36i9OwHppA
Mac Daddy,"['American (Traditional)', 'Salad', 'Breakfast & Brunch']",San Francisco,94107.0,37.76234,-122.39716,4.0,491,$$,90kaVHz2X2U5HrvSAN5N_A
Rhea's Deli & Market,"['Delis', 'Sandwiches']",San Francisco,94110.0,37.759861,-122.4215622,4.0,591,$,humRe1SGupNdDJUxEdDmMg
Takoba SF,"['Japanese', 'Sushi Bars']",San Francisco,94105.0,37.78704000000001,-122.40044,4.0,496,$$,U2yLmebQ56po6nt5nKcacw
Fueling Station,['Cafes'],San Francisco,94109.0,37.79933,-122.42215,4.5,130,$,PmIsfHFgjcxY5tWmsZKndA
Amirah,"['Indian', 'Tacos']",San Francisco,94109.0,37.8052836986129,-122.42341328511299,5.0,41,NAN,yUaV26b6DWfXPP5Nyeu3KQ
La Mediterranee,"['Middle Eastern', 'Mediterranean', 'Armenian']",San Francisco,94115.0,37.7900665,-122.4338783,4.0,1463,$$,iZ5VBmyFAZyJCt88KLwhJw
The Douglas Room,"['Cocktail Bars', 'American (Traditional)']",San Francisco,94102.0,37.78557,-122.4116,4.5,85,$$,zyYcAf28FFfhFv14eZA_AQ
Pizza Squared,['Pizza'],San Francisco,94103.0,37.771485,-122.405001,4.5,78,$,-qkskY4TMHrcWXCkfxiEWA
North India Restaurant,['Indian'],San Francisco,94105.0,37.787789124691,-122.39930573611299,4.0,1490,$$,gR9DTbKCvezQlqvD7_FzPw
Bay Subs & Deli,['Sandwiches'],San Francisco,94115.0,37.7900047,-122.4337006,4.5,138,$,Nty8mxwmbRviQmWUKedhfg
The Saratoga,"['American (New)', 'Bars']",San Francisco,94109.0,37.787329020701996,-122.418082801733,4.5,287,$$$,r5t4a_EP7c7r3o3Rh1AYIw
Emanuel Coffee,"['Salvadoran', 'Breakfast & Brunch', 'Mexican']",San Francisco,94117.0,37.77234960000001,-122.43026,4.5,116,$,uc0bxlCNL7qm4YPW2iUB7g
Picnic on Third,"['American (New)', 'Coffee & Tea', 'Caterers']",San Francisco,94107.0,37.7815361,-122.3959045,4.5,267,$$,21vRXkeE301CX79f0xLStg
The GrilledCheezGuy,"['Sandwiches', 'Cheese Shops']",San Francisco,94103.0,37.7811359,-122.410358,4.5,153,$$,UDkYPstjY8lePulcAtMDEw
Alexander's Steakhouse,"['Steakhouses', 'Seafood', 'American (New)']",San Francisco,94107.0,37.7793,-122.39568,4.0,1652,$$$$,PLx_VnZyFmxTS1zNTaDJxA
Oasis Grill,"['Mediterranean', 'Desserts', 'Salad']",San Francisco,94111.0,37.7944464239893,-122.39673652086799,4.0,1214,$$,gBRjRvIfA4fIo6pNebTjuA
Primavera,['Mexican'],San Francisco,94111.0,37.7957266353613,-122.39223270254601,4.5,214,$$,6nPRtXL7lSg48stPsMLU4g
Tsubasa Sushi,"['Sushi Bars', 'Japanese']",San Francisco,94102.0,37.77722,-122.4233,4.0,371,$$$,ormG-hRL73C1HELmc_N72g
AltoVino,['Italian'],San Francisco,94133.0,37.796181,-122.41151,4.5,64,$$$,scOW_lrWRh0dPb5aFS8pmg
Roam Artisan Burgers,['Burgers'],San Francisco,94123.0,37.7979315072298,-122.428533956409,4.0,1515,$$,6wUNarxe7sJTriiqLjZHAA
Souvla,"['Greek', 'Mediterranean']",San Francisco,94102.0,37.77643,-122.425,4.0,1242,$$,kFgjHGp-cTUK5uPaSJOORA
Dancing Yak,"['Himalayan/Nepalese', 'Bars', 'Gluten-Free']",San Francisco,94103.0,37.76852,-122.42259,4.5,317,$$,5PGFsnFhDlpYVDI3TRNH6w
The Crafty Fox Ale House,"['Beer Bar', 'Sandwiches', 'Burgers']",San Francisco,94103.0,37.76983,-122.42039,4.5,205,$$,QX7MEW77bPLrYBEV-D1EUQ
Ristorante Milano,['Italian'],San Francisco,94109.0,37.795532,-122.419059,4.0,691,$$$,v1aUahwzM8CTeLA0O7J8ww
Golden Coffee Shop,"['Breakfast & Brunch', 'Coffee & Tea']",San Francisco,94109.0,37.7883145538178,-122.41534277597799,4.0,467,$,rBwyayyqFMD8chqenrRxag
Jackson Place Cafe,"['Coffee & Tea', 'Italian', 'Breakfast & Brunch']",San Francisco,94111.0,37.7970754,-122.4009192,4.5,199,$,HRyBoh32eQDJ1MPWFHlGpg
Walzwerk,['German'],San Francisco,94103.0,37.7672658,-122.4175768,4.0,967,$$,ISCijFt3uO4M7yzclSwEuw
Restaurant Jeanne D' Arc,['French'],San Francisco,94108.0,37.78987,-122.40908,4.0,376,$$$,gFcSLTJo3HXdkXScg0FgcA
Capannina,['Italian'],San Francisco,94123.0,37.7977488,-122.4291735,4.0,811,$$$,HWWXRD3KWJRB-WBuXX9RKQ
a Mano,"['Italian', 'Cocktail Bars']",San Francisco,94102.0,37.776963880538,-122.423868469312,4.0,756,$$,XhJ6ZYagcWNHpJ1H1KvNlQ
Craftsman and Wolves,"['Bakeries', 'Cafes', 'Patisserie/Cake Shop']",San Francisco,94110.0,37.7609695,-122.4218206,4.0,1478,$$,AfqpSxetSUMc63ZPCfbneg
AK Subs,"['Sandwiches', 'Breakfast & Brunch', 'Coffee & Tea']",San Francisco,94103.0,37.77401,-122.40849,4.0,406,$$,5UKX9xWwIMRLRdtzkRyZuA
PianoFight,"['Bars', 'American (New)', 'Performing Arts']",San Francisco,94102.0,37.7838704221414,-122.41074083744199,4.5,186,$$,Z9mIWDhxX3Bdow8fF-LJAg
Little Star Pizza,"['Pizza', 'Bars', 'Italian']",San Francisco,94103.0,37.766259887027104,-122.422120973633,4.0,2010,$$,OoyK7MyuPtKOQAXmEmyM5g
Gai Chicken Rice,"['Thai', 'Vietnamese', 'Singaporean']",San Francisco,94114.0,37.7642,-122.42998,4.5,139,$$,ZPsuN4ON2TWD1bhuMjyMQQ
Berber,"['Mediterranean', 'Moroccan', 'Lounges']",San Francisco,94109.0,37.79604000000001,-122.42213999999998,4.5,123,$$,9BxwybESMtcZsXBO0K-axA
Pastel Brazzuca,"['Sandwiches', 'Brazilian', 'Breakfast & Brunch']",San Francisco,94103.0,37.7663402,-122.4018784,4.5,141,$,01BcGT2SkIh2t95_M4Tg7w
Miller's Rest,"['Bars', 'American (Traditional)', 'Breakfast & Brunch']",San Francisco,94109.0,37.78772,-122.41816,4.5,160,$$,hYJWI9nrWS0Wv8pNdQP5yQ
Cockscomb,"['Bars', 'American (New)']",San Francisco,94107.0,37.77865,-122.39733,4.0,1159,$$$,oaBpGm6woGN69J9iRqu0Fw
Tara Indian Cuisine,['Indian'],San Francisco,94114.0,37.7654084,-122.4312271,4.0,321,$$,wb17yCMbjgDOqaGwTVLeVQ
Chantal Guillon,"['Bakeries', 'Cafes', 'Macarons']",San Francisco,94103.0,37.774694,-122.413225,4.5,189,$$,pzM5uIlfV3r3dL22EHdpVA
Frog Hollow Farm-To-Table Cafe,"['Bakeries', 'Fruits & Veggies', 'Breakfast & Brunch']",San Francisco,94111.0,37.7951523743985,-122.39291489124201,4.0,446,$$,FujrjO3aA0Fs56UvRMAZ1Q
Revelry Bistro,"['French', 'Breakfast & Brunch']",San Francisco,94102.0,37.77351,-122.42549,4.5,198,$$$,Sn88jc5tEJH-D4qxqZn8PQ
New Star Market,"['Beer, Wine & Spirits', 'Delis']",San Francisco,94103.0,37.768267,-122.419331,4.5,52,$,cahWqf6Zuxi7ItZgYCqv2w
The Buena Vista,"['Bars', 'Breakfast & Brunch', 'Coffee & Tea']",San Francisco,94109.0,37.806509097529,-122.42072219051,4.0,2494,$$,wdlyeH5ug7uZpvtb-N97fQ
Brioche Bakery & Cafe,"['Bakeries', 'Breakfast & Brunch', 'Cafes']",San Francisco,94133.0,37.7973133,-122.4055275,4.0,480,$$,QQwsy-M3O5w6FSPaVFJ3uQ
Boulevard,['American (New)'],San Francisco,94105.0,37.79337,-122.39274,4.0,2622,$$$,Tttm1r5Dw1sRMCfc3EQWPw
Gallardos Mexican Restaurant,"['Mexican', 'Breakfast & Brunch']",San Francisco,94110.0,37.7620536,-122.4161007,4.0,427,$$,a5m_BP44_9mtD0QEfeuKeA
Snowflake Treats,"['Desserts', 'Chocolatiers & Shops', 'Gluten-Free']",San Francisco,94111.0,37.7946725710328,-122.396136559546,5.0,27,$,ZRezkwt8h91T1wX-rM-qmQ
DragonEats,['Vietnamese'],San Francisco,94105.0,37.786299,-122.395604,4.0,342,$,Jx_JunTUJf3OuRh3g9oSPw
The Sentinel,['Sandwiches'],San Francisco,94105.0,37.7882977785009,-122.401372356986,4.0,1287,$,kEhq0qT_JFxgeh-pCS4lPA
Park Tavern,"['American (New)', 'Breakfast & Brunch']",San Francisco,94133.0,37.80113,-122.409,4.0,1530,$$$,4-pWX0F9mi_VlN1IAxweSQ
Hazel's Kitchen,"['Sandwiches', 'Breakfast & Brunch']",San Francisco,94107.0,37.7624836606129,-122.396079897881,4.0,353,$,1HEjxY-yIGJJ4Uh1SJDLxw
Saison,['American (New)'],San Francisco,94107.0,37.77973,-122.39251000000002,4.0,456,$$$$,XGHTrreDK35ciuA8R6naNQ
Firenze by Night Ristorante,['Italian'],San Francisco,94133.0,37.79887,-122.4091,4.0,969,$$,GJ0eh6qBV0NjVwmPQUkHXQ
Cafe International,"['Coffee & Tea', 'Sandwiches', 'Bagels']",San Francisco,94117.0,37.77227,-122.43084,4.0,403,$,6iR0zBfiup79DErYKAXY0Q
El Castillito,['Mexican'],San Francisco,94114.0,37.7688743812288,-122.429237365723,4.0,820,$$,1ULAxKR5_7RWzQ4CRJD1hg
The View Lounge,"['Lounges', 'Cocktail Bars', 'Tapas/Small Plates']",San Francisco,94103.0,37.78536627259871,-122.40435594166401,4.0,1635,$$,lOCewxz6QNegZbArImNBfw
Kitchen Story,"['Breakfast & Brunch', 'Asian Fusion', 'American (New)']",San Francisco,94114.0,37.7642352,-122.4306936,4.0,3060,$$,XQLmEdXoMzOpffwoFaBtaQ
SF Kebab,"['Mediterranean', 'Middle Eastern', 'Kebab']",San Francisco,94158.0,37.767008,-122.3901191,4.5,243,$$,_PEiTpmT2gGp5cObcnKRPQ
Mensho Tokyo,"['Ramen', 'Noodles']",San Francisco,94102.0,37.7866908459856,-122.414326295257,4.0,1996,$$,ey_UUXdDMUoO77QIF6SGaQ
Bite,"['Delis', 'Sandwiches', 'Salad']",San Francisco,94104.0,37.7884239641,-122.41566613299999,4.0,736,$$,ZXwnSN4GlEuSTNCRrjjRMg
Sodini's Green Valley Restaurant,"['Italian', 'Pizza']",San Francisco,94133.0,37.79981,-122.40763,4.0,875,$$,iZCSLA7clUGpUFzRnZtQkw
Pizzeria Delfina - Mission,"['Pizza', 'Italian', 'Bars']",San Francisco,94110.0,37.7614143,-122.42423159999998,4.0,2259,$$,bai6umLcCNy9cXql0Js2RQ
Zushi Puzzle,"['Sushi Bars', 'Japanese', 'Salad']",San Francisco,94123.0,37.80052,-122.43308,4.0,1327,$$$,u2qFhVAiH3kQIGhEW6PmMA
The Dosa Brothers,"['Street Vendors', 'Indian', 'Vegetarian']",San Francisco,94104.0,37.7890223310083,-122.40200883853599,4.0,299,$$,vS7RCsRkCUFxyoBdNz7srw
Angel Cafe & Deli,"['Coffee & Tea', 'Sandwiches']",San Francisco,94109.0,37.78666,-122.41509,4.5,253,$,cwFeD_oqUarKPzzoi6KjUg
Java Supreme,"['Breakfast & Brunch', 'Cafes']",San Francisco,94110.0,37.75984,-122.42333,4.5,198,$,BORik_MbIabFgzdFRVLDvQ
The Social Study,"['Wine Bars', 'Cafes']",San Francisco,94115.0,37.784121938141396,-122.432474792004,4.0,436,$$,fQdVnPck_6cOOxO36hweeA
Love N Haight Deli,"['Sandwiches', 'Vegan', 'Vegetarian']",San Francisco,94117.0,37.772004,-122.431261,4.0,452,$,oY2Jvi31y-7qMctAHR8Wnw
Cafe Jacqueline,['French'],San Francisco,94133.0,37.80047,-122.40731,4.0,636,$$$,JJnkXwf96vh1Uu7XZWZZAg
Darwin Cafe,"['Cafes', 'Sandwiches', 'Salad']",San Francisco,94107.0,37.7806091,-122.3961443,4.0,595,$$,g2QJodH7bcdl-btCWfP8cQ
Homage,"['American (New)', 'Breakfast & Brunch', 'Wine Bars']",San Francisco,94108.0,37.7905005,-122.4034818,4.0,267,$$,c-0a5TKub6xzvcIS1g6JkA
Scoma's Restaurant,"['Seafood', 'Italian', 'Lounges']",San Francisco,94133.0,37.808944,-122.418462,4.0,3527,$$$,jqEpBbf_qNfWuz_GBkwCjw
The Castro Republic,"['Latin American', 'Mexican']",San Francisco,94114.0,37.76443,-122.43241,4.0,285,$$,iN-BfEpyYiRsE0q0HPgnJw
Louie's Gen-Gen Room,"['Cocktail Bars', 'Wine Bars', 'American (New)']",San Francisco,94109.0,37.78818,-122.41458,4.5,184,$$,Bgx2LyHUrj0ZhlBe11HK6w
Market Mayflower & Deli,"['Grocery', 'Delis', 'Fruits & Veggies']",San Francisco,94109.0,37.789569,-122.413516,4.5,143,$$,mVZtaqqcFWrVV1RBagOKBA
Vegan Picnic,"['Vegan', 'Sandwiches', 'Gluten-Free']",San Francisco,94123.0,37.79734000000001,-122.43163,4.0,278,$$,qr9Tgbs4g7sf5azGc0wMuA
Woodhouse Fish Company,"['Seafood', 'American (New)']",San Francisco,94115.0,37.78742,-122.43327,4.0,2156,$$,PFk6k_hEGG0n6_FAJSm9EQ
Taqueria CancÃÂºn,['Mexican'],San Francisco,94110.0,37.76047,-122.41951,4.0,1994,$,g0VCHer2uE5NLOEdblZuSw
Nojo Ramen Tavern,"['Ramen', 'Izakaya']",San Francisco,94102.0,37.77669,-122.42151,4.0,728,$$,1IqqA8pcuCIWJtuKfHwU8g
Wayo Sushi,"['Sushi Bars', 'Japanese']",San Francisco,94109.0,37.788708,-122.422174,4.0,680,$$,f6G4fFuwx_hQOMxvZPmqjw
Upcider,"['Gastropubs', 'Cideries']",San Francisco,94109.0,37.787699836625706,-122.419924736023,4.0,588,$$,bYWDU1zI7LmIitVz8fl3RA
Mission Cheese,"['Cheese Shops', 'Wine Bars', 'Sandwiches']",San Francisco,94110.0,37.76113,-122.42184,4.0,545,$$,ntct3hvX_ona00m1BC0Xtw
Sophie's Crepes,"['Desserts', 'Creperies']",San Francisco,94115.0,37.785048,-122.432093,4.0,1667,$,cegatrLOnlyeSgDpYOua2g
Elephant Sushi Golden Gate,"['Sushi Bars', 'Japanese']",San Francisco,94102.0,37.7815064,-122.4169539,4.5,119,$$,JWbqdmXQJ1jHEg4fCmFPEQ
Mauerpark,['Cafes'],San Francisco,94114.0,37.76269,-122.42872,4.5,46,NAN,ppUyFBWrnUEAnuwPlfSF1A
Hermanos Coffee + Juice,"['Coffee & Tea', 'Juice Bars & Smoothies', 'Breakfast & Brunch']",San Francisco,94108.0,37.79293,-122.4052,4.5,46,$$,bL2DTWLj-C96JdHEdtpzog
Marlowe,"['American (New)', 'Brasseries']",San Francisco,94107.0,37.7783200510611,-122.39677128805201,4.0,2654,$$,c0WpyZFR3EoEBKcoY2LZ3Q
El PorteÃÂ±o Empanadas,"['Argentine', 'Empanadas']",San Francisco,94111.0,37.795599,-122.39341,4.0,703,$,Ct5GgouaAvcegaaP4gR0EA
Saucy Asian,"['Korean', 'Asian Fusion', 'Specialty Food']",San Francisco,94114.0,37.7627051739464,-122.43087551722601,4.0,269,$$,z_Y2VIrU5ugc_5oeHv10Rg
Bellota,"['Spanish', 'Seafood', 'Tapas Bars']",San Francisco,94103.0,37.772,-122.40526,4.0,563,$$$,GjIO1jUDyaRwV0nS7WfQ7Q
